1005,0,0,0,0,1005,0,0,0,0,1005,0,0,0,0,1005,54054.5676235082
1005,0,0,0,0,1005,0,0,0,0,1005,0,0,0,0,0,60836.4966920545
1005,0,0,0,0,1005,0,0,0,0,1005,0,0,0,0,0,60836.4966920545
1005,0,0,0,0,1005,0,0,0,0,0,1145,0,0,0,0,61019.7680696858
1005,0,0,0,0,1005,0,0,0,0,0,1145,0,0,0,0,61019.7680696858
1005,0,0,0,0,1005,0,0,0,0,0,1145,0,0,0,0,61019.7680696858
1005,0,0,0,0,1005,0,0,0,0,0,0,1260,0,0,0,50103.1709091208
1005,0,0,0,0,1005,0,0,0,0,0,0,1260,0,0,0,50103.1709091208
1005,0,0,0,0,1005,0,0,0,0,0,0,1260,0,0,0,50103.1709091208
1005,0,0,0,0,0,1145,0,0,0,0,1005,0,0,0,0,61289.0538505132
1005,0,0,0,0,0,1145,0,0,0,0,1005,0,0,0,0,61289.0538505132
1005,0,0,0,0,0,1145,0,0,0,0,1005,0,0,0,0,61289.0538505132
1005,0,0,0,0,0,1145,0,0,0,0,0,1145,0,0,0,51091.2325930975
1005,0,0,0,0,0,1145,0,0,0,0,0,1145,0,0,0,51091.2325930975
1005,0,0,0,0,0,1145,0,0,0,0,0,1145,0,0,0,51091.2325930975
1005,0,0,0,0,0,1145,0,0,0,0,0,0,1260,0,0,49926.4718625685
1005,0,0,0,0,0,1145,0,0,0,0,0,0,1260,0,0,49926.4718625685
1005,0,0,0,0,0,1145,0,0,0,0,0,0,1260,0,0,49926.4718625685
1005,0,0,0,0,0,0,1260,0,0,0,0,1005,0,0,0,50284.4536636244
1005,0,0,0,0,0,0,1260,0,0,0,0,1005,0,0,0,50284.4536636244
1005,0,0,0,0,0,0,1260,0,0,0,0,1005,0,0,0,50284.4536636244
1005,0,0,0,0,0,0,1260,0,0,0,0,0,1145,0,0,49785.2261767521
1005,0,0,0,0,0,0,1260,0,0,0,0,0,1145,0,0,49785.2261767521
1005,0,0,0,0,0,0,1260,0,0,0,0,0,1145,0,0,49785.2261767521
1005,0,0,0,0,0,0,1260,0,0,0,0,0,0,1260,0,50936.7331372308
1005,0,0,0,0,0,0,1260,0,0,0,0,0,0,1260,0,50936.7331372308
1005,0,0,0,0,0,0,1260,0,0,0,0,0,0,1260,0,50936.7331372308
0,1145,0,0,0,0,1005,0,0,0,0,1005,0,0,0,0,61684.723008966
0,1145,0,0,0,0,1005,0,0,0,0,1005,0,0,0,0,61684.723008966
0,1145,0,0,0,0,1005,0,0,0,0,1005,0,0,0,0,61684.723008966
0,1145,0,0,0,0,1005,0,0,0,0,0,1145,0,0,0,51486.9017515503
0,1145,0,0,0,0,1005,0,0,0,0,0,1145,0,0,0,51486.9017515503
0,1145,0,0,0,0,1005,0,0,0,0,0,1145,0,0,0,51486.9017515503
0,1145,0,0,0,0,1005,0,0,0,0,0,0,1260,0,0,50322.1410210213
0,1145,0,0,0,0,1005,0,0,0,0,0,0,1260,0,0,50322.1410210213
0,1145,0,0,0,0,1005,0,0,0,0,0,0,1260,0,0,50322.1410210213
0,1145,0,0,0,0,0,1145,0,0,0,0,1005,0,0,0,51736.2404375016
0,1145,0,0,0,0,0,1145,0,0,0,0,1005,0,0,0,51736.2404375016
0,1145,0,0,0,0,0,1145,0,0,0,0,1005,0,0,0,51736.2404375016
0,1145,0,0,0,0,0,1145,0,0,0,0,0,1145,0,0,51237.0129506294
0,1145,0,0,0,0,0,1145,0,0,0,0,0,1145,0,0,51237.0129506294
0,1145,0,0,0,0,0,1145,0,0,0,0,0,1145,0,0,51237.0129506294
0,1145,0,0,0,0,0,1145,0,0,0,0,0,0,1260,0,52388.5199111081
0,1145,0,0,0,0,0,1145,0,0,0,0,0,0,1260,0,52388.5199111081
0,1145,0,0,0,0,0,1145,0,0,0,0,0,0,1260,0,52388.5199111081
0,1145,0,0,0,0,0,0,1260,0,0,0,0,1005,0,0,50489.9954233395
0,1145,0,0,0,0,0,0,1260,0,0,0,0,1005,0,0,50489.9954233395
0,1145,0,0,0,0,0,0,1260,0,0,0,0,1005,0,0,50489.9954233395
0,1145,0,0,0,0,0,0,1260,0,0,0,0,0,1145,0,52257.7368686855
0,1145,0,0,0,0,0,0,1260,0,0,0,0,0,1145,0,52257.7368686855
0,1145,0,0,0,0,0,0,1260,0,0,0,0,0,1145,0,52257.7368686855
0,1145,0,0,0,0,0,0,1260,0,0,0,0,0,0,1260,56125.4198334839
0,1145,0,0,0,0,0,0,1260,0,0,0,0,0,0,1260,56125.4198334839
0,1145,0,0,0,0,0,0,1260,0,0,0,0,0,0,1260,56125.4198334839
0,0,1260,0,0,0,0,1005,0,0,0,0,1005,0,0,0,50550.8175046561
0,0,1260,0,0,0,0,1005,0,0,0,0,1005,0,0,0,50550.8175046561
0,0,1260,0,0,0,0,1005,0,0,0,0,1005,0,0,0,50550.8175046561
0,0,1260,0,0,0,0,1005,0,0,0,0,0,1145,0,0,50051.5900177839
0,0,1260,0,0,0,0,1005,0,0,0,0,0,1145,0,0,50051.5900177839
0,0,1260,0,0,0,0,1005,0,0,0,0,0,1145,0,0,50051.5900177839
0,0,1260,0,0,0,0,1005,0,0,0,0,0,0,1260,0,51203.0969782626
0,0,1260,0,0,0,0,1005,0,0,0,0,0,0,1260,0,51203.0969782626
0,0,1260,0,0,0,0,1005,0,0,0,0,0,0,1260,0,51203.0969782626
0,0,1260,0,0,0,0,0,1145,0,0,0,0,1005,0,0,50282.4591714426
0,0,1260,0,0,0,0,0,1145,0,0,0,0,1005,0,0,50282.4591714426
0,0,1260,0,0,0,0,0,1145,0,0,0,0,1005,0,0,50282.4591714426
0,0,1260,0,0,0,0,0,1145,0,0,0,0,0,1145,0,52050.2006167886
0,0,1260,0,0,0,0,0,1145,0,0,0,0,0,1145,0,52050.2006167886
0,0,1260,0,0,0,0,0,1145,0,0,0,0,0,1145,0,52050.2006167886
0,0,1260,0,0,0,0,0,1145,0,0,0,0,0,0,1260,55917.883581587
0,0,1260,0,0,0,0,0,1145,0,0,0,0,0,0,1260,55917.883581587
0,0,1260,0,0,0,0,0,1145,0,0,0,0,0,0,1260,55917.883581587
0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,1005,0,51358.5177211498
0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,1005,0,51358.5177211498
0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,1005,0,51358.5177211498
0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,0,1145,55796.7881719365
0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,0,1145,55796.7881719365
0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,0,1145,55796.7881719365
0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,0,0,62050.3954941973
0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,0,0,62050.3954941973
0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,0,0,62050.3954941973
2016,0,0,0,0,1764,0,0,0,0,1764,0,0,0,0,1764,104391.700486706
2016,0,0,0,0,1764,0,0,0,0,1764,0,0,0,0,0,116625.442952169
2016,0,0,0,0,1764,0,0,0,0,1764,0,0,0,0,0,116625.442952169
2016,0,0,0,0,1764,0,0,0,0,0,2016,0,0,0,0,117032.530346586
2016,0,0,0,0,1764,0,0,0,0,0,2016,0,0,0,0,117032.530346586
2016,0,0,0,0,1764,0,0,0,0,0,2016,0,0,0,0,117032.530346586
2016,0,0,0,0,1764,0,0,0,0,0,0,2223,0,0,0,97979.5387757355
2016,0,0,0,0,1764,0,0,0,0,0,0,2223,0,0,0,97979.5387757355
2016,0,0,0,0,1764,0,0,0,0,0,0,2223,0,0,0,97979.5387757355
2016,0,0,0,0,0,2016,0,0,0,0,1764,0,0,0,0,117630.675284915
2016,0,0,0,0,0,2016,0,0,0,0,1764,0,0,0,0,117630.675284915
2016,0,0,0,0,0,2016,0,0,0,0,1764,0,0,0,0,117630.675284915
2016,0,0,0,0,0,2016,0,0,0,0,0,2016,0,0,0,99871.4803397325
2016,0,0,0,0,0,2016,0,0,0,0,0,2016,0,0,0,99871.4803397325
2016,0,0,0,0,0,2016,0,0,0,0,0,2016,0,0,0,99871.4803397325
2016,0,0,0,0,0,2016,0,0,0,0,0,0,2223,0,0,97972.4473616239
2016,0,0,0,0,0,2016,0,0,0,0,0,0,2223,0,0,97972.4473616239
2016,0,0,0,0,0,2016,0,0,0,0,0,0,2223,0,0,97972.4473616239
2016,0,0,0,0,0,0,2223,0,0,0,0,1764,0,0,0,98524.3065378281
2016,0,0,0,0,0,0,2223,0,0,0,0,1764,0,0,0,98524.3065378281
2016,0,0,0,0,0,0,2223,0,0,0,0,1764,0,0,0,98524.3065378281
2016,0,0,0,0,0,0,2223,0,0,0,0,0,2016,0,0,97823.2333983016
