266	1	6	195
266	1	7	219
266	2	5	132
266	2	6	156
266	2	7	175.2
267	1	5	165
267	1	6	195
267	1	7	219
267	2	5	132
267	2	6	156
267	2	7	175.2
268	1	5	196
268	1	6	224
268	1	7	247
268	2	5	156.8
268	2	6	179.2
268	2	7	197.6
269	1	5	158
269	1	6	188
269	1	7	212
269	2	5	126.4
269	2	6	150.4
269	2	7	169.6
270	1	5	165
270	1	6	195
270	1	7	219
270	2	5	132
270	2	6	156
270	2	7	175.2
271	1	5	172
271	1	6	201
271	1	7	225
271	2	5	137.6
271	2	6	160.8
271	2	7	180
272	1	5	201
272	1	6	229
272	1	7	252
272	2	5	160.8
272	2	6	183.2
272	2	7	201.6
273	1	5	151
273	1	6	181
273	1	7	205
273	2	5	120.8
273	2	6	144.8
273	2	7	164
274	1	5	184
274	1	6	213
274	1	7	236
274	2	5	147.2
274	2	6	170.4
274	2	7	188.8
275	1	5	158
275	1	6	188
275	1	7	212
275	2	5	126.4
275	2	6	150.4
275	2	7	169.6
276	1	5	172
276	1	6	201
276	1	7	225
276	2	5	137.6
276	2	6	160.8
276	2	7	180
277	1	5	158
277	1	6	188
277	1	7	212
277	2	5	126.4
277	2	6	150.4
277	2	7	169.6
278	1	5	201
278	1	6	229
278	1	7	252
278	2	5	160.8
278	2	6	183.2
278	2	7	201.6
279	1	5	206
279	1	6	234
279	1	7	256
279	2	5	164.8
279	2	6	187.2
279	2	7	204.8
280	1	5	178
280	1	6	207
280	1	7	231
280	2	5	142.4
280	2	6	165.6
280	2	7	184.8
281	1	5	165
281	1	6	195
281	1	7	219
281	2	5	132
281	2	6	156
281	2	7	175.2
282	1	5	184
282	1	6	213
282	1	7	236
282	2	5	147.2
282	2	6	170.4
282	2	7	188.8
283	1	5	201
283	1	6	229
283	1	7	252
283	2	5	160.8
283	2	6	183.2
283	2	7	201.6
284	1	5	158
284	1	6	188
284	1	7	212
284	2	5	126.4
284	2	6	150.4
284	2	7	169.6
285	1	5	172
285	1	6	201
285	1	7	225
285	2	5	137.6
285	2	6	160.8
285	2	7	180
286	1	5	172
286	1	6	201
286	1	7	225
286	2	5	137.6
286	2	6	160.8
286	2	7	180
287	1	5	201
287	1	6	229
287	1	7	252
287	2	5	160.8
287	2	6	183.2
287	2	7	201.6
288	1	5	206
288	1	6	234
288	1	7	256
288	2	5	164.8
288	2	6	187.2
288	2	7	204.8
289	1	5	190
289	1	6	219
289	1	7	242
289	2	5	152
289	2	6	175.2
289	2	7	193.6
290	1	5	206
290	1	6	234
290	1	7	256
290	2	5	164.8
290	2	6	187.2
290	2	7	204.8
291	1	5	206
291	1	6	234
291	1	7	256
291	2	5	164.8
291	2	6	187.2
291	2	7	204.8
292	1	5	206
292	1	6	234
292	1	7	256
292	2	5	164.8
292	2	6	187.2
292	2	7	204.8
293	1	5	165
293	1	6	195
293	1	7	219
293	2	5	132
293	2	6	156
293	2	7	175.2
294	1	5	178
294	1	6	207
294	1	7	231
294	2	5	142.4
294	2	6	165.6
294	2	7	184.8
295	1	5	172
295	1	6	201
295	1	7	225
295	2	5	137.6
295	2	6	160.8
295	2	7	180
296	1	5	172
296	1	6	201
296	1	7	225
296	2	5	137.6
296	2	6	160.8
296	2	7	180
297	1	5	151
297	1	6	181
297	1	7	205
297	2	5	120.8
297	2	6	144.8
297	2	7	164
298	1	5	201
298	1	6	229
298	1	7	252
298	2	5	160.8
298	2	6	183.2
298	2	7	201.6
299	1	5	201
299	1	6	229
299	1	7	252
299	2	5	160.8
299	2	6	183.2
299	2	7	201.6
300	1	5	201
300	1	6	229
300	1	7	252
300	2	5	160.8
300	2	6	183.2
300	2	7	201.6
301	1	5	184
301	1	6	213
301	1	7	236
301	2	5	147.2
301	2	6	170.4
301	2	7	188.8
302	1	5	178
302	1	6	207
302	1	7	231
302	2	5	142.4
302	2	6	165.6
302	2	7	184.8
303	1	5	201
303	1	6	229
303	1	7	252
303	2	5	160.8
303	2	6	183.2
303	2	7	201.6
304	1	5	190
304	1	6	219
304	1	7	242
304	2	5	152
304	2	6	175.2
304	2	7	193.6
305	1	5	172
305	1	6	201
305	1	7	225
305	2	5	137.6
305	2	6	160.8
305	2	7	180
306	1	5	190
306	1	6	219
306	1	7	242
306	2	5	152
306	2	6	175.2
306	2	7	193.6
307	1	5	184
307	1	6	213
307	1	7	236
307	2	5	147.2
307	2	6	170.4
307	2	7	188.8
308	1	5	172
308	1	6	201
308	1	7	225
308	2	5	137.6
308	2	6	160.8
308	2	7	180
309	1	5	206
309	1	6	234
309	1	7	256
309	2	5	164.8
309	2	6	187.2
309	2	7	204.8
310	1	5	184
310	1	6	213
310	1	7	236
310	2	5	147.2
310	2	6	170.4
310	2	7	188.8
311	1	5	201
311	1	6	229
311	1	7	252
311	2	5	160.8
311	2	6	183.2
311	2	7	201.6
312	1	5	158
312	1	6	188
312	1	7	212
312	2	5	126.4
312	2	6	150.4
312	2	7	169.6
313	1	5	165
313	1	6	195
313	1	7	219
313	2	5	132
313	2	6	156
313	2	7	175.2
314	1	5	178
314	1	6	207
314	1	7	231
314	2	5	142.4
314	2	6	165.6
314	2	7	184.8
315	1	5	151
315	1	6	181
315	1	7	205
315	2	5	120.8
315	2	6	144.8
315	2	7	164
316	1	5	190
316	1	6	219
316	1	7	242
316	2	5	152
316	2	6	175.2
316	2	7	193.6
317	1	5	151
317	1	6	181
317	1	7	205
317	2	5	120.8
317	2	6	144.8
317	2	7	164
318	1	5	206
318	1	6	234
318	1	7	256
318	2	5	164.8
318	2	6	187.2
318	2	7	204.8
319	1	5	184
319	1	6	213
319	1	7	236
319	2	5	147.2
319	2	6	170.4
319	2	7	188.8
320	1	5	158
320	1	6	188
320	1	7	212
320	2	5	126.4
320	2	6	150.4
320	2	7	169.6
321	1	5	158
321	1	6	188
321	1	7	212
321	2	5	126.4
321	2	6	150.4
321	2	7	169.6
322	1	5	196
322	1	6	224
322	1	7	247
322	2	5	156.8
322	2	6	179.2
322	2	7	197.6
323	1	5	151
323	1	6	181
323	1	7	205
323	2	5	120.8
323	2	6	144.8
323	2	7	164
324	1	5	158
324	1	6	188
324	1	7	212
324	2	5	126.4
324	2	6	150.4
324	2	7	169.6
325	1	5	172
325	1	6	201
325	1	7	225
325	2	5	137.6
325	2	6	160.8
325	2	7	180
326	1	5	151
326	1	6	181
326	1	7	205
326	2	5	120.8
326	2	6	144.8
326	2	7	164
327	1	5	206
327	1	6	234
327	1	7	256
327	2	5	164.8
327	2	6	187.2
327	2	7	204.8
328	1	5	158
328	1	6	188
328	1	7	212
328	2	5	126.4
328	2	6	150.4
328	2	7	169.6
329	1	5	178
329	1	6	207
329	1	7	231
329	2	5	142.4
329	2	6	165.6
329	2	7	184.8
330	1	5	151
330	1	6	181
330	1	7	205
330	2	5	120.8
330	2	6	144.8
330	2	7	164
331	1	5	151
331	1	6	181
331	1	7	205
331	2	5	120.8
331	2	6	144.8
331	2	7	164
332	1	5	158
332	1	6	188
332	1	7	212
332	2	5	126.4
332	2	6	150.4
332	2	7	169.6
333	1	5	165
333	1	6	195
333	1	7	219
333	2	5	132
333	2	6	156
333	2	7	175.2
334	1	5	151
334	1	6	181
334	1	7	205
334	2	5	120.8
334	2	6	144.8
334	2	7	164
335	1	5	178
335	1	6	207
335	1	7	231
335	2	5	142.4
335	2	6	165.6
335	2	7	184.8
336	1	5	172
336	1	6	201
336	1	7	225
336	2	5	137.6
336	2	6	160.8
336	2	7	180
337	1	5	178
337	1	6	207
337	1	7	231
337	2	5	142.4
337	2	6	165.6
337	2	7	184.8
338	1	5	178
338	1	6	207
338	1	7	231
338	2	5	142.4
338	2	6	165.6
338	2	7	184.8
339	1	5	201
339	1	6	229
339	1	7	252
339	2	5	160.8
339	2	6	183.2
339	2	7	201.6
340	1	5	184
340	1	6	213
340	1	7	236
340	2	5	147.2
340	2	6	170.4
340	2	7	188.8
341	1	5	178
341	1	6	207
341	1	7	231
341	2	5	142.4
341	2	6	165.6
341	2	7	184.8
342	1	5	184
342	1	6	213
342	1	7	236
342	2	5	147.2
342	2	6	170.4
342	2	7	188.8
343	1	5	178
343	1	6	207
343	1	7	231
343	2	5	142.4
343	2	6	165.6
343	2	7	184.8
344	1	5	165
344	1	6	195
344	1	7	219
344	2	5	132
344	2	6	156
344	2	7	175.2
345	1	5	190
345	1	6	219
345	1	7	242
345	2	5	152
345	2	6	175.2
345	2	7	193.6
346	1	5	158
346	1	6	188
346	1	7	212
346	2	5	126.4
346	2	6	150.4
346	2	7	169.6
347	1	5	172
347	1	6	201
347	1	7	225
347	2	5	137.6
347	2	6	160.8
347	2	7	180
348	1	5	172
348	1	6	201
348	1	7	225
348	2	5	137.6
348	2	6	160.8
348	2	7	180
349	1	5	158
349	1	6	188
349	1	7	212
349	2	5	126.4
349	2	6	150.4
349	2	7	169.6
350	1	5	151
350	1	6	181
350	1	7	205
350	2	5	120.8
350	2	6	144.8
350	2	7	164
351	1	5	178
351	1	6	207
351	1	7	231
351	2	5	142.4
351	2	6	165.6
351	2	7	184.8
352	1	5	201
352	1	6	229
352	1	7	252
352	2	5	160.8
352	2	6	183.2
352	2	7	201.6
353	1	5	165
353	1	6	195
353	1	7	219
353	2	5	132
353	2	6	156
353	2	7	175.2
354	1	5	184
354	1	6	213
354	1	7	236
354	2	5	147.2
354	2	6	170.4
354	2	7	188.8
355	1	5	206
355	1	6	234
355	1	7	256
355	2	5	164.8
355	2	6	187.2
355	2	7	204.8
356	1	5	158
356	1	6	188
356	1	7	212
356	2	5	126.4
356	2	6	150.4
356	2	7	169.6
357	1	5	190
357	1	6	219
357	1	7	242
357	2	5	152
357	2	6	175.2
357	2	7	193.6
358	1	5	158
358	1	6	188
358	1	7	212
358	2	5	126.4
358	2	6	150.4
358	2	7	169.6
359	1	5	184
359	1	6	213
359	1	7	236
359	2	5	147.2
359	2	6	170.4
359	2	7	188.8
360	1	5	190
360	1	6	219
360	1	7	242
360	2	5	152
360	2	6	175.2
360	2	7	193.6
361	1	5	151
361	1	6	181
361	1	7	205
361	2	5	120.8
361	2	6	144.8
361	2	7	164
362	1	5	158
362	1	6	188
362	1	7	212
362	2	5	126.4
362	2	6	150.4
362	2	7	169.6
363	1	5	158
363	1	6	188
363	1	7	212
363	2	5	126.4
363	2	6	150.4
363	2	7	169.6
364	1	5	196
364	1	6	224
364	1	7	247
364	2	5	156.8
364	2	6	179.2
364	2	7	197.6
365	1	5	201
365	1	6	229
365	1	7	252
365	2	5	160.8
365	2	6	183.2
365	2	7	201.6
366	1	5	201
366	1	6	229
366	1	7	252
366	2	5	160.8
366	2	6	183.2
366	2	7	201.6
367	1	5	172
367	1	6	201
367	1	7	225
367	2	5	137.6
367	2	6	160.8
367	2	7	180
368	1	5	184
368	1	6	213
368	1	7	236
368	2	5	147.2
368	2	6	170.4
368	2	7	188.8
369	1	5	151
369	1	6	181
369	1	7	205
369	2	5	120.8
369	2	6	144.8
369	2	7	164
370	1	5	172
370	1	6	201
370	1	7	225
370	2	5	137.6
370	2	6	160.8
370	2	7	180
371	1	5	196
371	1	6	224
371	1	7	247
371	2	5	156.8
371	2	6	179.2
371	2	7	197.6
372	1	5	206
372	1	6	234
372	1	7	256
372	2	5	164.8
372	2	6	187.2
372	2	7	204.8
373	1	5	178
373	1	6	207
373	1	7	231
373	2	5	142.4
373	2	6	165.6
373	2	7	184.8
374	1	5	172
374	1	6	201
374	1	7	225
374	2	5	137.6
374	2	6	160.8
374	2	7	180
375	1	5	196
375	1	6	224
375	1	7	247
375	2	5	156.8
375	2	6	179.2
375	2	7	197.6
376	1	5	196
376	1	6	224
376	1	7	247
376	2	5	156.8
376	2	6	179.2
376	2	7	197.6
377	1	5	172
377	1	6	201
377	1	7	225
377	2	5	137.6
377	2	6	160.8
377	2	7	180
378	1	5	151
378	1	6	181
378	1	7	205
378	2	5	120.8
378	2	6	144.8
378	2	7	164
379	1	5	206
379	1	6	234
379	1	7	256
379	2	5	164.8
379	2	6	187.2
379	2	7	204.8
380	1	5	184
380	1	6	213
380	1	7	236
380	2	5	147.2
380	2	6	170.4
380	2	7	188.8
381	1	5	178
381	1	6	207
381	1	7	231
381	2	5	142.4
381	2	6	165.6
381	2	7	184.8
382	1	5	158
382	1	6	188
382	1	7	212
382	2	5	126.4
382	2	6	150.4
382	2	7	169.6
383	1	5	172
383	1	6	201
383	1	7	225
383	2	5	137.6
383	2	6	160.8
383	2	7	180
384	1	5	151
384	1	6	181
384	1	7	205
384	2	5	120.8
384	2	6	144.8
384	2	7	164
385	1	5	151
385	1	6	181
385	1	7	205
385	2	5	120.8
385	2	6	144.8
385	2	7	164
386	1	5	172
386	1	6	201
386	1	7	225
386	2	5	137.6
386	2	6	160.8
386	2	7	180
387	1	5	172
387	1	6	201
387	1	7	225
387	2	5	137.6
387	2	6	160.8
387	2	7	180
388	1	5	158
388	1	6	188
388	1	7	212
388	2	5	126.4
388	2	6	150.4
388	2	7	169.6
389	1	5	184
389	1	6	213
389	1	7	236
389	2	5	147.2
389	2	6	170.4
389	2	7	188.8
390	1	5	151
390	1	6	181
390	1	7	205
390	2	5	120.8
390	2	6	144.8
390	2	7	164
391	1	5	165
391	1	6	195
391	1	7	219
391	2	5	132
391	2	6	156
391	2	7	175.2
392	1	5	206
392	1	6	234
392	1	7	256
392	2	5	164.8
392	2	6	187.2
392	2	7	204.8
393	1	5	190
393	1	6	219
393	1	7	242
393	2	5	152
393	2	6	175.2
393	2	7	193.6
394	1	5	151
394	1	6	181
394	1	7	205
394	2	5	120.8
394	2	6	144.8
394	2	7	164
395	1	5	165
395	1	6	195
395	1	7	219
395	2	5	132
395	2	6	156
395	2	7	175.2
396	1	5	178
396	1	6	207
396	1	7	231
396	2	5	142.4
396	2	6	165.6
396	2	7	184.8
397	1	5	196
397	1	6	224
397	1	7	247
397	2	5	156.8
397	2	6	179.2
397	2	7	197.6
398	1	5	196
398	1	6	224
398	1	7	247
398	2	5	156.8
398	2	6	179.2
398	2	7	197.6
399	1	5	196
399	1	6	224
399	1	7	247
399	2	5	156.8
399	2	6	179.2
399	2	7	197.6
400	1	5	172
400	1	6	201
400	1	7	225
400	2	5	137.6
400	2	6	160.8
400	2	7	180
401	1	5	151
401	1	6	181
401	1	7	205
401	2	5	120.8
401	2	6	144.8
401	2	7	164
402	1	5	151
402	1	6	181
402	1	7	205
402	2	5	120.8
402	2	6	144.8
402	2	7	164
403	1	5	190
403	1	6	219
403	1	7	242
403	2	5	152
403	2	6	175.2
403	2	7	193.6
404	1	5	178
404	1	6	207
404	1	7	231
404	2	5	142.4
404	2	6	165.6
404	2	7	184.8
405	1	5	196
405	1	6	224
405	1	7	247
405	2	5	156.8
405	2	6	179.2
405	2	7	197.6
406	1	5	172
406	1	6	201
406	1	7	225
406	2	5	137.6
406	2	6	160.8
406	2	7	180
407	1	5	165
407	1	6	195
407	1	7	219
407	2	5	132
407	2	6	156
407	2	7	175.2
408	1	5	178
408	1	6	207
408	1	7	231
408	2	5	142.4
408	2	6	165.6
408	2	7	184.8
409	1	5	184
409	1	6	213
409	1	7	236
409	2	5	147.2
409	2	6	170.4
409	2	7	188.8
410	1	5	196
410	1	6	224
410	1	7	247
410	2	5	156.8
410	2	6	179.2
410	2	7	197.6
411	1	5	172
411	1	6	201
411	1	7	225
411	2	5	137.6
411	2	6	160.8
411	2	7	180
412	1	5	165
412	1	6	195
412	1	7	219
412	2	5	132
412	2	6	156
412	2	7	175.2
413	1	5	201
413	1	6	229
413	1	7	252
413	2	5	160.8
413	2	6	183.2
413	2	7	201.6
414	1	5	151
414	1	6	181
414	1	7	205
414	2	5	120.8
414	2	6	144.8
414	2	7	164
415	1	5	172
415	1	6	201
415	1	7	225
415	2	5	137.6
415	2	6	160.8
415	2	7	180
416	1	5	206
416	1	6	234
416	1	7	256
416	2	5	164.8
416	2	6	187.2
416	2	7	204.8
